datetime,temperature,precipitation,windspeed,humidity
2024-01-01 00:00:00+05:30,15.3,0.0,5.6920996,91.955956
2024-01-01 01:00:00+05:30,14.65,0.0,6.28713,92.21682
2024-01-01 02:00:00+05:30,14.4,0.0,5.2416787,91.60225
2024-01-01 03:00:00+05:30,14.2,0.0,4.0249224,90.99225
2024-01-01 04:00:00+05:30,13.75,0.0,4.802999,91.56139
2024-01-01 05:00:00+05:30,13.45,0.0,5.3517847,91.54246
2024-01-01 06:00:00+05:30,13.55,0.0,4.39436,94.29313
2024-01-01 07:00:00+05:30,15.95,0.0,5.8048253,84.83458
2024-01-01 08:00:00+05:30,18.6,0.0,3.2599385,77.055786
2024-01-01 09:00:00+05:30,20.75,0.0,4.198285,72.37275
2024-01-01 10:00:00+05:30,22.3,0.0,5.3517847,66.2458
2024-01-01 11:00:00+05:30,23.45,0.0,4.6102495,60.417606
2024-01-01 12:00:00+05:30,24.35,0.0,2.5959969,55.42529
2024-01-01 13:00:00+05:30,25.1,0.0,2.968636,51.148193
2024-01-01 14:00:00+05:30,25.1,0.0,4.0249224,50.490265
2024-01-01 15:00:00+05:30,24.4,0.0,5.3517847,54.026127
2024-01-01 16:00:00+05:30,21.9,0.0,5.5887027,63.862698
2024-01-01 17:00:00+05:30,20.55,0.0,6.87779,67.60749
2024-01-01 18:00:00+05:30,18.6,0.0,5.3999996,80.35085
2024-01-01 19:00:00+05:30,18.5,0.0,5.3999996,81.63808
2024-01-01 20:00:00+05:30,18.35,0.0,6.1305785,80.83558
2024-01-01 21:00:00+05:30,17.8,0.0,5.8048253,82.07632
2024-01-01 22:00:00+05:30,16.35,0.0,5.6002855,89.67801
2024-01-01 23:00:00+05:30,15.7,0.0,5.937272,91.97982
2024-01-02 00:00:00+05:30,15.05,0.0,6.725354,93.14233
2024-01-02 01:00:00+05:30,14.65,0.0,6.12,93.729324
2024-01-02 02:00:00+05:30,14.05,0.0,5.5887027,94.62292
2024-01-02 03:00:00+05:30,13.7,0.0,4.510787,94.60862
2024-01-02 04:00:00+05:30,13.3,0.0,4.198285,94.282295
2024-01-02 05:00:00+05:30,13.15,0.0,2.968636,94.27578
2024-01-02 06:00:00+05:30,13.65,0.0,3.4152596,93.06983
2024-01-02 07:00:00+05:30,16.05,0.0,2.16,81.855545
2024-01-02 08:00:00+05:30,18.8,0.0,0.71999997,71.32092
2024-01-02 09:00:00+05:30,20.65,0.0,2.1897945,68.94982
2024-01-02 10:00:00+05:30,22.1,0.0,3.8773184,65.57039
2024-01-02 11:00:00+05:30,23.25,0.0,4.8965297,60.760197
2024-01-02 12:00:00+05:30,24.15,0.0,5.3999996,55.19707
2024-01-02 13:00:00+05:30,24.75,0.0,6.4096174,51.22251
2024-01-02 14:00:00+05:30,24.75,0.0,6.297428,50.0717
2024-01-02 15:00:00+05:30,24.15,0.0,6.3690495,52.411327
2024-01-02 16:00:00+05:30,21.1,0.0,6.1305785,66.63668
2024-01-02 17:00:00+05:30,19.4,0.0,8.404285,74.0177
2024-01-02 18:00:00+05:30,18.7,0.0,4.3349743,78.82941
2024-01-02 19:00:00+05:30,17.0,0.0,6.12,87.731125
2024-01-02 20:00:00+05:30,16.4,0.0,3.8939953,90.84497
2024-01-02 21:00:00+05:30,15.9,0.0,4.1046314,93.48646
2024-01-02 22:00:00+05:30,15.9,0.0,4.8433046,92.28899
2024-01-02 23:00:00+05:30,15.6,0.0,5.1165614,92.57046
2024-01-03 00:00:00+05:30,14.75,0.0,6.696387,94.038925
2024-01-03 01:00:00+05:30,14.5,0.0,4.510787,93.72224
2024-01-03 02:00:00+05:30,14.3,0.0,4.198285,92.196434
2024-01-03 03:00:00+05:30,13.8,0.0,4.510787,91.56456
2024-01-03 04:00:00+05:30,13.3,0.0,4.6800003,91.23189
2024-01-03 05:00:00+05:30,12.55,0.0,5.506941,93.01205
2024-01-03 06:00:00+05:30,13.1,0.0,4.0249224,92.12593
2024-01-03 07:00:00+05:30,15.6,0.0,4.452954,79.15366
2024-01-03 08:00:00+05:30,18.25,0.0,2.7416782,70.75414
2024-01-03 09:00:00+05:30,20.75,0.0,2.0991426,65.49524
2024-01-03 10:00:00+05:30,22.55,0.0,5.154415,61.583145
2024-01-03 11:00:00+05:30,23.65,0.0,6.12,56.333065
2024-01-03 12:00:00+05:30,24.45,0.0,6.8777895,51.64475
2024-01-03 13:00:00+05:30,24.9,0.0,7.8954163,48.665737
2024-01-03 14:00:00+05:30,24.85,0.0,8.209263,47.55337
2024-01-03 15:00:00+05:30,24.1,0.0,7.289445,50.226578
2024-01-03 16:00:00+05:30,20.75,0.0,6.638072,65.92091
2024-01-03 17:00:00+05:30,21.6,0.0,6.297428,60.77061
2024-01-03 18:00:00+05:30,19.7,0.0,1.9386592,71.95103
2024-01-03 19:00:00+05:30,17.65,0.1,5.692099,82.057556
2024-01-03 20:00:00+05:30,17.85,0.1,6.638072,82.08256
2024-01-03 21:00:00+05:30,17.85,0.0,10.630672,82.87957
2024-01-03 22:00:00+05:30,17.05,0.0,5.1919937,87.73558
2024-01-03 23:00:00+05:30,16.05,0.0,5.0142193,92.59538
2024-01-04 00:00:00+05:30,15.65,0.0,4.896529,93.47425
2024-01-04 01:00:00+05:30,15.95,0.0,3.6,91.10834
2024-01-04 02:00:00+05:30,14.3,0.0,4.32,95.87253
2024-01-04 03:00:00+05:30,13.9,0.0,4.32,95.54781
2024-01-04 04:00:00+05:30,13.45,0.0,3.6,95.22023
2024-01-04 05:00:00+05:30,12.95,0.0,3.96,94.577805
2024-01-04 06:00:00+05:30,13.4,0.0,2.968636,93.056755
2024-01-04 07:00:00+05:30,16.0,0.0,2.5455842,82.38594
2024-01-04 08:00:00+05:30,19.2,0.0,0.0,69.78993
2024-01-04 09:00:00+05:30,21.05,0.0,2.1897945,65.77126
2024-01-04 10:00:00+05:30,22.45,0.0,3.9763298,62.35873
2024-01-04 11:00:00+05:30,23.6,0.0,4.1046314,57.60753
2024-01-04 12:00:00+05:30,24.3,0.1,4.6938257,51.438225
2024-01-04 13:00:00+05:30,24.75,0.0,4.6938257,47.526356
2024-01-04 14:00:00+05:30,24.75,0.0,5.692099,46.601646
2024-01-04 15:00:00+05:30,24.1,0.0,4.8965297,48.929825
2024-01-04 16:00:00+05:30,20.6,0.0,7.289444,66.964874
2024-01-04 17:00:00+05:30,21.5,0.0,3.563818,58.80002
2024-01-04 18:00:00+05:30,18.0,0.0,4.3498964,77.21271
2024-01-04 19:00:00+05:30,16.85,0.0,5.8048253,81.956955
2024-01-04 20:00:00+05:30,17.05,0.0,6.792466,79.61989
2024-01-04 21:00:00+05:30,17.1,0.0,7.2,81.194534
2024-01-04 22:00:00+05:30,16.65,0.0,6.989936,83.81621
2024-01-04 23:00:00+05:30,15.65,0.0,5.1165614,89.045296
2024-01-05 00:00:00+05:30,15.35,0.0,5.1544156,91.36465
2024-01-05 01:00:00+05:30,14.5,0.0,6.12,94.334
2024-01-05 02:00:00+05:30,15.2,0.0,3.4152596,89.009125
2024-01-05 03:00:00+05:30,13.5,0.0,5.1544156,94.290955
2024-01-05 04:00:00+05:30,13.25,0.0,3.9763298,93.04889
2024-01-05 05:00:00+05:30,12.75,0.0,4.3349743,92.71592
2024-01-05 06:00:00+05:30,13.05,0.0,2.1897945,94.89332
2024-01-05 07:00:00+05:30,15.45,0.0,3.8773184,83.131386
2024-01-05 08:00:00+05:30,18.3,0.0,2.5959969,70.763626
2024-01-05 09:00:00+05:30,20.45,0.0,1.8,64.37624
2024-01-05 10:00:00+05:30,22.05,0.0,4.3349743,59.702377
2024-01-05 11:00:00+05:30,23.15,0.0,4.73506,56.575077
2024-01-05 12:00:00+05:30,23.95,0.0,4.0249224,52.701088
2024-01-05 13:00:00+05:30,24.35,0.0,5.0911684,48.996693
2024-01-05 14:00:00+05:30,24.35,0.0,8.587338,46.492683
2024-01-05 15:00:00+05:30,23.7,0.0,8.587338,48.18479
2024-01-05 16:00:00+05:30,20.5,0.0,6.12,62.73054
2024-01-05 17:00:00+05:30,18.25,0.0,8.766573,72.39059
2024-01-05 18:00:00+05:30,20.3,0.0,6.162207,64.13417
2024-01-05 19:00:00+05:30,19.1,0.0,4.3498964,69.09206
2024-01-05 20:00:00+05:30,17.25,0.0,4.68,76.34543
2024-01-05 21:00:00+05:30,16.3,0.0,4.6938252,79.77478
2024-01-05 22:00:00+05:30,14.3,0.0,6.9247384,90.10984
2024-01-05 23:00:00+05:30,13.95,0.0,5.991594,91.57399
2024-01-06 00:00:00+05:30,13.75,0.0,5.5887027,92.46696
2024-01-06 01:00:00+05:30,13.5,0.0,5.0911684,92.75695
2024-01-06 02:00:00+05:30,12.9,0.0,6.5693827,93.33777
2024-01-06 03:00:00+05:30,12.35,0.0,5.0911684,93.00148
2024-01-06 04:00:00+05:30,12.25,0.0,4.32,90.86026
2024-01-06 05:00:00+05:30,11.65,0.0,4.32,91.733025
2024-01-06 06:00:00+05:30,12.35,0.0,2.1897945,88.776
2024-01-06 07:00:00+05:30,14.75,0.0,4.32,78.24819
2024-01-06 08:00:00+05:30,17.75,0.0,3.6,64.63377
2024-01-06 09:00:00+05:30,20.2,0.0,4.68,60.443684
2024-01-06 10:00:00+05:30,21.95,0.0,4.0249224,58.335365
2024-01-06 11:00:00+05:30,23.25,0.0,5.495161,53.90873
2024-01-06 12:00:00+05:30,24.1,0.0,5.904439,48.929825
2024-01-06 13:00:00+05:30,24.55,0.0,6.489992,44.892376
2024-01-06 14:00:00+05:30,24.6,0.0,6.6087217,44.17129
2024-01-06 15:00:00+05:30,23.8,0.0,6.439876,47.11345
2024-01-06 16:00:00+05:30,20.05,0.0,7.4128532,64.07929
2024-01-06 17:00:00+05:30,21.3,0.0,5.904439,56.116203
2024-01-06 18:00:00+05:30,20.9,0.0,1.8,59.2354
2024-01-06 19:00:00+05:30,17.8,0.0,4.3349743,72.78385
2024-01-06 20:00:00+05:30,16.0,0.0,7.24486,79.47158
2024-01-06 21:00:00+05:30,15.45,0.0,6.12,81.2434
2024-01-06 22:00:00+05:30,14.7,0.0,5.0142193,86.384346
2024-01-06 23:00:00+05:30,13.75,0.0,4.5536795,91.56139
2024-01-07 00:00:00+05:30,13.55,0.0,3.671294,92.455635
2024-01-07 01:00:00+05:30,13.2,0.0,4.0249224,93.660324
2024-01-07 02:00:00+05:30,13.0,0.0,4.379589,93.3428
2024-01-07 03:00:00+05:30,12.65,0.0,4.1046314,92.7104
2024-01-07 04:00:00+05:30,12.4,0.0,4.1046314,92.084366
2024-01-07 05:00:00+05:30,12.05,0.0,4.1046314,91.757904
2024-01-07 06:00:00+05:30,11.65,0.0,3.096837,93.27433
2024-01-07 07:00:00+05:30,14.35,0.0,4.802999,81.36729
2024-01-07 08:00:00+05:30,17.9,0.0,2.1897945,68.8543
2024-01-07 09:00:00+05:30,20.45,0.0,1.8,64.16704
2024-01-07 10:00:00+05:30,22.05,0.0,4.6102495,58.74044
2024-01-07 11:00:00+05:30,23.2,0.0,4.829907,53.89598
2024-01-07 12:00:00+05:30,24.1,0.0,3.7585104,48.61028
2024-01-07 13:00:00+05:30,24.65,0.0,3.6,45.365925
2024-01-07 14:00:00+05:30,24.6,0.0,5.771239,44.463943
2024-01-07 15:00:00+05:30,23.7,0.0,6.2145634,47.241802
2024-01-07 16:00:00+05:30,19.95,0.0,8.049845,65.111664
2024-01-07 17:00:00+05:30,21.5,0.0,3.396233,52.757915
2024-01-07 18:00:00+05:30,17.5,0.0,5.1919937,67.64773
2024-01-07 19:00:00+05:30,15.75,0.0,6.9247384,77.11606
2024-01-07 20:00:00+05:30,15.15,0.0,5.495161,79.35042
2024-01-07 21:00:00+05:30,14.65,0.0,5.8603754,81.406586
2024-01-07 22:00:00+05:30,14.45,0.0,6.3690495,83.28588
2024-01-07 23:00:00+05:30,14.05,0.0,6.792466,86.32007
2024-01-08 00:00:00+05:30,13.55,0.0,6.6185193,87.99921
2024-01-08 01:00:00+05:30,12.95,0.0,5.937272,89.12054
2024-01-08 02:00:00+05:30,12.45,0.0,5.506941,89.080185
2024-01-08 03:00:00+05:30,12.15,0.0,4.802999,87.581985
2024-01-08 04:00:00+05:30,11.8,0.0,4.379589,86.383575
2024-01-08 05:00:00+05:30,11.6,0.0,4.3349743,84.923004
2024-01-08 06:00:00+05:30,11.6,0.0,3.219938,90.210556
2024-01-08 07:00:00+05:30,14.25,0.0,5.04,78.69546
2024-01-08 08:00:00+05:30,17.65,0.0,0.35999998,67.23273
2024-01-08 09:00:00+05:30,19.85,0.0,2.1897945,62.99552
2024-01-08 10:00:00+05:30,21.25,0.0,4.5536795,63.308228
2024-01-08 11:00:00+05:30,22.25,0.0,4.6800003,61.118427
2024-01-08 12:00:00+05:30,22.95,0.0,3.2599385,58.95541
2024-01-08 13:00:00+05:30,23.5,0.0,3.7585104,56.296017
2024-01-08 14:00:00+05:30,23.65,0.0,4.6800003,54.53893
2024-01-08 15:00:00+05:30,23.1,0.0,6.6185193,55.83346
2024-01-08 16:00:00+05:30,20.05,0.0,6.0347,70.40728
2024-01-08 17:00:00+05:30,20.7,0.0,4.3349743,65.06123
2024-01-08 18:00:00+05:30,18.45,0.0,7.289444,77.78287
2024-01-08 19:00:00+05:30,17.6,0.0,5.8048253,79.955574
2024-01-08 20:00:00+05:30,16.55,0.0,5.8603754,82.186104
2024-01-08 21:00:00+05:30,15.55,0.0,5.904439,85.90566
2024-01-08 22:00:00+05:30,14.75,0.0,6.297428,89.26399
2024-01-08 23:00:00+05:30,13.85,0.0,6.489992,91.26779
2024-01-09 00:00:00+05:30,13.15,0.0,5.95906,92.73785
2024-01-09 01:00:00+05:30,12.85,0.0,5.4833565,92.41582
2024-01-09 02:00:00+05:30,12.2,0.0,5.2416787,93.30235
2024-01-09 03:00:00+05:30,11.65,0.0,3.671294,93.58532
2024-01-09 04:00:00+05:30,11.3,0.0,3.96,93.5682
2024-01-09 05:00:00+05:30,11.0,0.0,4.68,92.30908
2024-01-09 06:00:00+05:30,11.6,0.0,3.7585104,91.72991
2024-01-09 07:00:00+05:30,13.95,0.0,3.6,81.85688
2024-01-09 08:00:00+05:30,16.8,0.0,2.2768397,74.2966
2024-01-09 09:00:00+05:30,18.9,0.0,2.968636,72.97977
2024-01-09 10:00:00+05:30,20.4,0.0,5.1165614,69.79564
2024-01-09 11:00:00+05:30,21.6,0.0,5.3517847,65.043976
2024-01-09 12:00:00+05:30,22.55,0.0,4.3498964,60.598156
2024-01-09 13:00:00+05:30,23.15,0.0,4.1046314,57.49828
2024-01-09 14:00:00+05:30,23.3,0.0,4.6938252,56.064655
2024-01-09 15:00:00+05:30,22.75,0.0,6.519877,56.660202
2024-01-09 16:00:00+05:30,20.15,0.0,5.8048253,66.008385
2024-01-09 17:00:00+05:30,17.75,0.0,6.989936,76.17679
2024-01-09 18:00:00+05:30,16.9,0.0,5.5887027,91.75657
2024-01-09 19:00:00+05:30,15.4,0.0,6.193674,95.29047
2024-01-09 20:00:00+05:30,15.2,0.0,4.39436,95.59159
2024-01-09 21:00:00+05:30,15.1,0.0,4.0249224,95.58821
2024-01-09 22:00:00+05:30,15.0,0.0,4.6938257,95.276184
2024-01-09 23:00:00+05:30,14.9,0.0,4.6938257,94.96458
2024-01-10 00:00:00+05:30,14.35,0.0,4.6800003,95.25284
2024-01-10 01:00:00+05:30,13.45,0.0,5.2416787,96.47475
2024-01-10 02:00:00+05:30,13.0,0.0,5.154415,96.46255
2024-01-10 03:00:00+05:30,12.6,0.0,3.219938,98.050545
2024-01-10 04:00:00+05:30,12.35,0.0,2.968636,97.40319
2024-01-10 05:00:00+05:30,13.15,0.0,2.6208394,94.897224
2024-01-10 06:00:00+05:30,13.75,0.0,1.9386592,91.26128
2024-01-10 07:00:00+05:30,15.05,0.0,2.5455842,85.854836
2024-01-10 08:00:00+05:30,16.35,0.0,2.16,84.87779
2024-01-10 09:00:00+05:30,18.45,0.0,2.1897945,78.793274
2024-01-10 10:00:00+05:30,20.4,0.0,6.130579,68.90061
2024-01-10 11:00:00+05:30,21.95,0.0,7.771331,60.262753
2024-01-10 12:00:00+05:30,22.8,0.0,8.217153,56.30543
2024-01-10 13:00:00+05:30,23.25,0.0,7.7043357,55.329548
2024-01-10 14:00:00+05:30,23.15,0.0,6.696387,57.127422
2024-01-10 15:00:00+05:30,22.65,0.0,6.8777895,58.314587
2024-01-10 16:00:00+05:30,19.7,0.0,6.0347,74.3077
2024-01-10 17:00:00+05:30,19.8,0.0,5.8603754,70.359764
2024-01-10 18:00:00+05:30,16.75,0.0,5.4477882,88.2761
2024-01-10 19:00:00+05:30,17.05,0.0,6.489992,86.33444
2024-01-10 20:00:00+05:30,16.15,0.0,5.4833565,90.24384
2024-01-10 21:00:00+05:30,16.15,0.0,7.289444,89.952965
2024-01-10 22:00:00+05:30,16.2,0.0,6.5693827,89.956635
2024-01-10 23:00:00+05:30,15.35,0.0,6.489992,94.06578
2024-01-11 00:00:00+05:30,14.8,0.0,5.0911684,94.65334
2024-01-11 01:00:00+05:30,14.45,0.0,5.0911684,94.33186
2024-01-11 02:00:00+05:30,13.75,0.0,5.3999996,94.92045
2024-01-11 03:00:00+05:30,12.95,0.0,6.830519,95.5154
2024-01-11 04:00:00+05:30,13.25,0.0,5.506941,94.590164
2024-01-11 05:00:00+05:30,13.0,0.0,3.8939953,95.51711
2024-01-11 06:00:00+05:30,12.55,0.0,2.5455842,95.816956
2024-01-11 07:00:00+05:30,14.5,0.0,1.08,90.12445
2024-01-11 08:00:00+05:30,16.3,0.0,2.2768397,85.42536
2024-01-11 09:00:00+05:30,18.25,0.0,5.0142193,76.25674
2024-01-11 10:00:00+05:30,19.85,0.0,2.5959969,69.239395
2024-01-11 11:00:00+05:30,21.1,0.0,1.08,62.661438
2024-01-11 12:00:00+05:30,22.1,0.0,3.396233,56.869713
2024-01-11 13:00:00+05:30,22.85,0.0,7.0911775,55.77117
2024-01-11 14:00:00+05:30,22.7,0.0,6.9527545,56.832283
2024-01-11 15:00:00+05:30,21.75,0.0,10.137692,60.020542
2024-01-11 16:00:00+05:30,19.7,0.0,5.692099,68.53929
2024-01-11 17:00:00+05:30,17.8,0.0,4.73506,75.937325
2024-01-11 18:00:00+05:30,15.85,0.0,5.4119864,87.34443
2024-01-11 19:00:00+05:30,15.5,0.0,5.95906,89.90487
2024-01-11 20:00:00+05:30,15.0,0.0,6.193674,91.045586
2024-01-11 21:00:00+05:30,14.6,0.0,6.4096174,90.72239
2024-01-11 22:00:00+05:30,14.3,0.0,6.28713,90.99895
2024-01-11 23:00:00+05:30,13.85,0.0,5.6233797,92.472595
2024-01-12 00:00:00+05:30,13.0,0.0,5.3517847,94.579865
2024-01-12 01:00:00+05:30,12.25,0.0,5.692099,95.17622
2024-01-12 02:00:00+05:30,11.9,0.0,5.315336,95.47918
2024-01-12 03:00:00+05:30,11.45,0.0,5.0142193,96.42006
2024-01-12 04:00:00+05:30,10.8,0.0,3.9763298,97.04757
2024-01-12 05:00:00+05:30,10.6,0.0,2.8799999,96.39645
2024-01-12 06:00:00+05:30,12.15,0.0,3.0758414,92.06945
2024-01-12 07:00:00+05:30,13.35,0.0,0.5091169,90.63583
2024-01-12 08:00:00+05:30,15.15,0.0,1.835647,87.851746
2024-01-12 09:00:00+05:30,17.25,0.0,3.096837,78.36315
2024-01-12 10:00:00+05:30,19.0,0.0,4.1046314,72.05668
2024-01-12 11:00:00+05:30,20.5,0.0,4.68,66.08212
2024-01-12 12:00:00+05:30,21.55,0.0,5.506941,61.95423
2024-01-12 13:00:00+05:30,21.95,0.0,5.4477882,60.65489
2024-01-12 14:00:00+05:30,21.8,0.0,6.439876,61.61078
2024-01-12 15:00:00+05:30,21.05,0.0,8.699793,64.71604
2024-01-12 16:00:00+05:30,18.8,0.0,4.829907,76.59105
2024-01-12 17:00:00+05:30,16.8,0.0,7.7879906,84.10543
2024-01-12 18:00:00+05:30,15.3,0.0,4.829907,92.55385
2024-01-12 19:00:00+05:30,14.7,0.0,5.1544156,94.0367
2024-01-12 20:00:00+05:30,14.05,0.0,5.6002855,94.93202
2024-01-12 21:00:00+05:30,13.75,0.0,6.12,95.85519
2024-01-12 22:00:00+05:30,13.65,0.0,4.829907,95.85203
2024-01-12 23:00:00+05:30,13.45,0.0,4.3498964,95.84568
2024-01-13 00:00:00+05:30,12.65,0.0,3.0758414,98.0513
2024-01-13 01:00:00+05:30,12.65,0.0,1.9386592,98.0513
2024-01-13 02:00:00+05:30,12.75,0.0,1.8,99.022194
2024-01-13 03:00:00+05:30,12.3,0.0,1.484318,99.01876
2024-01-13 04:00:00+05:30,12.6,0.0,1.484318,99.02106
2024-01-13 05:00:00+05:30,12.25,0.0,2.52,100.0
2024-01-13 06:00:00+05:30,12.8,0.0,3.8939953,98.37564
2024-01-13 07:00:00+05:30,13.7,0.0,2.16,95.541016
2024-01-13 08:00:00+05:30,14.35,0.0,5.0528407,94.94353
2024-01-13 09:00:00+05:30,15.8,0.0,6.8399997,88.76899
2024-01-13 10:00:00+05:30,18.0,0.0,6.5693827,77.71494
2024-01-13 11:00:00+05:30,20.0,0.0,6.12,68.37704
2024-01-13 12:00:00+05:30,21.15,0.0,6.4096174,64.73766
2024-01-13 13:00:00+05:30,21.7,0.0,6.618519,63.407986
2024-01-13 14:00:00+05:30,21.8,0.0,6.8777895,62.212055
2024-01-13 15:00:00+05:30,21.3,0.0,6.638072,63.730865
2024-01-13 16:00:00+05:30,18.65,0.0,5.315336,77.06353
2024-01-13 17:00:00+05:30,16.3,0.0,8.14587,86.540695
2024-01-13 18:00:00+05:30,16.5,0.0,3.8268526,89.40081
2024-01-13 19:00:00+05:30,16.1,0.0,3.671294,89.94926
2024-01-13 20:00:00+05:30,15.55,0.0,1.08,92.867386
2024-01-13 21:00:00+05:30,13.7,0.0,2.5455842,96.1671
2024-01-13 22:00:00+05:30,13.1,0.0,3.396233,96.46526
2024-01-13 23:00:00+05:30,13.35,0.0,3.219938,96.47203
2024-01-14 00:00:00+05:30,13.15,0.0,3.0547013,100.0
2024-01-14 01:00:00+05:30,12.9,0.0,5.0911684,100.0
2024-01-14 02:00:00+05:30,13.05,0.0,4.39436,100.0
2024-01-14 03:00:00+05:30,12.95,0.0,4.0249224,100.0
2024-01-14 04:00:00+05:30,12.65,0.0,3.0758414,100.0
2024-01-14 05:00:00+05:30,12.65,0.0,4.3349743,97.40921
2024-01-14 06:00:00+05:30,14.7,0.0,4.6938252,88.09981
2024-01-14 07:00:00+05:30,15.7,0.0,2.3051248,87.33068
2024-01-14 08:00:00+05:30,16.8,0.0,2.9024127,86.30992
2024-01-14 09:00:00+05:30,18.7,0.0,6.830519,79.08344
2024-01-14 10:00:00+05:30,20.3,0.0,9.659814,71.5981
2024-01-14 11:00:00+05:30,21.55,0.0,8.0899935,68.24614
2024-01-14 12:00:00+05:30,22.45,0.0,7.6367526,65.01691
2024-01-14 13:00:00+05:30,22.85,0.0,7.2,63.45777
2024-01-14 14:00:00+05:30,22.8,0.0,6.489992,63.65036
2024-01-14 15:00:00+05:30,22.15,0.0,5.4833565,65.79157
2024-01-14 16:00:00+05:30,19.3,0.0,6.12,82.78829
2024-01-14 17:00:00+05:30,19.65,0.0,5.495161,76.9705
2024-01-14 18:00:00+05:30,19.3,0.0,1.4399999,77.16374
2024-01-14 19:00:00+05:30,17.0,0.0,4.0249224,85.77443
2024-01-14 20:00:00+05:30,15.45,0.0,6.489992,91.07539
2024-01-14 21:00:00+05:30,14.9,0.0,6.9153743,91.633446
2024-01-14 22:00:00+05:30,14.6,0.0,5.8048253,91.91389
2024-01-14 23:00:00+05:30,13.7,0.0,5.95906,95.229324
2024-01-15 00:00:00+05:30,13.2,0.0,5.3999996,97.10186
2024-01-15 01:00:00+05:30,12.9,0.0,3.8268526,97.41421
2024-01-15 02:00:00+05:30,12.4,0.0,3.396233,96.7646
2024-01-15 03:00:00+05:30,11.75,0.0,3.0758414,96.74834
2024-01-15 04:00:00+05:30,11.0,0.0,2.968636,97.70053
2024-01-15 05:00:00+05:30,10.2,0.0,3.2599385,99.66652
2024-01-15 06:00:00+05:30,13.05,0.0,4.510787,92.73237
2024-01-15 07:00:00+05:30,15.2,0.0,4.32,85.30998
2024-01-15 08:00:00+05:30,16.65,0.0,3.9763298,84.635475
2024-01-15 09:00:00+05:30,18.15,0.0,3.7585104,84.256454
2024-01-15 10:00:00+05:30,19.95,0.0,3.7064266,76.52576
2024-01-15 11:00:00+05:30,21.25,0.0,4.1046314,73.158394
2024-01-15 12:00:00+05:30,22.45,0.0,4.379589,69.96462
2024-01-15 13:00:00+05:30,23.4,0.0,7.072878,65.63503
2024-01-15 14:00:00+05:30,23.45,0.0,7.5170207,63.387104
2024-01-15 15:00:00+05:30,22.9,0.0,5.0528407,64.081
2024-01-15 16:00:00+05:30,20.4,0.0,4.6102495,78.07387
2024-01-15 17:00:00+05:30,18.75,0.0,5.937272,84.59232
2024-01-15 18:00:00+05:30,18.9,0.0,6.151683,74.653114
2024-01-15 19:00:00+05:30,17.85,0.0,6.4096174,78.45164
2024-01-15 20:00:00+05:30,17.2,0.0,5.1165614,82.00106
2024-01-15 21:00:00+05:30,16.6,0.0,6.297428,84.35603
2024-01-15 22:00:00+05:30,16.4,0.0,6.989936,85.43576
2024-01-15 23:00:00+05:30,15.8,0.0,5.904439,89.63633
2024-01-16 00:00:00+05:30,14.95,0.0,5.00128,93.13719
2024-01-16 01:00:00+05:30,14.45,0.0,4.510787,94.02544
2024-01-16 02:00:00+05:30,14.2,0.0,4.3498964,93.402794
2024-01-16 03:00:00+05:30,13.6,0.0,4.1046314,92.7624
2024-01-16 04:00:00+05:30,13.1,0.0,3.7585104,91.52027
2024-01-16 05:00:00+05:30,12.35,0.0,5.0142193,91.472466
2024-01-16 06:00:00+05:30,12.8,0.0,3.7064266,95.51026
2024-01-16 07:00:00+05:30,15.05,0.0,5.0911684,86.98596
2024-01-16 08:00:00+05:30,17.45,0.0,5.154415,79.675964
2024-01-16 09:00:00+05:30,19.35,0.0,6.4799995,73.53289
2024-01-16 10:00:00+05:30,20.6,0.0,8.089993,69.38577
2024-01-16 11:00:00+05:30,21.35,0.0,9.028754,65.20054
2024-01-16 12:00:00+05:30,22.05,0.0,8.28,61.86755
2024-01-16 13:00:00+05:30,22.35,0.0,8.225035,57.30315
2024-01-16 14:00:00+05:30,22.1,0.0,7.9932976,60.102722
2024-01-16 15:00:00+05:30,21.8,0.0,7.172949,60.62002
2024-01-16 16:00:00+05:30,19.55,0.0,4.5820518,77.20214
2024-01-16 17:00:00+05:30,17.7,0.0,6.130579,78.93991
2024-01-16 18:00:00+05:30,16.35,2.2,3.096837,91.42834
2024-01-16 19:00:00+05:30,16.3,0.8,6.28713,92.60912
2024-01-16 20:00:00+05:30,16.45,0.1,9.028754,87.399254
2024-01-16 21:00:00+05:30,16.15,0.0,5.692099,87.08917
2024-01-16 22:00:00+05:30,15.5,0.0,4.3349743,90.78397
2024-01-16 23:00:00+05:30,15.25,0.0,4.1046314,92.851395
2024-01-17 00:00:00+05:30,15.0,0.0,4.39436,94.35535
2024-01-17 01:00:00+05:30,14.15,0.0,5.3517847,94.935875
2024-01-17 02:00:00+05:30,13.5,0.0,6.439876,95.222046
2024-01-17 03:00:00+05:30,14.75,0.0,4.6938257,89.55606
2024-01-17 04:00:00+05:30,14.4,0.0,2.16,89.5291
2024-01-17 05:00:00+05:30,13.55,0.0,3.6,90.05474
2024-01-17 06:00:00+05:30,12.3,0.0,3.8773184,97.081696
2024-01-17 07:00:00+05:30,14.15,0.0,4.0249224,96.80781
2024-01-17 08:00:00+05:30,15.3,0.0,5.4477882,91.36146
2024-01-17 09:00:00+05:30,16.35,0.1,6.2145634,86.26558
